carat,cut,color,clarity,depth,table,x,y,z,price
0.9,Premium,F,SI2,62.7,58,6.16,6.09,3.84,3780
0.38,Premium,I,VS2,61.8,59,4.61,4.64,2.86,633
2.13,Premium,H,SI2,62.4,56,8.26,8.19,5.13,12753
0.31,Premium,F,VS2,61.4,58,4.4,4.36,2.69,802
1.22,Ideal,J,SI1,60.6,56,6.96,6.95,4.22,5586
0.32,Ideal,D,VS2,61.7,57,4.36,4.39,2.7,758
1.29,Premium,H,VS2,62.4,57,6.98,6.92,4.34,6987
1.09,Very Good,E,SI1,62.5,57,6.55,6.61,4.11,5539
0.52,Ideal,D,VS2,62.7,53,5.14,5.17,3.23,1822
0.42,Ideal,G,VS1,62.5,54,4.84,4.79,3.01,984
0.73,Ideal,D,SI2,61.8,56,5.77,5.82,3.58,2729
0.7,Fair,F,VS1,55.9,62,5.94,5.83,3.29,2399
0.59,Ideal,F,VVS1,62.4,56,5.36,5.38,3.35,2625
0.32,Very Good,G,VS2,63.1,57,4.35,4.3,2.73,720
0.56,Ideal,E,SI1,62.3,56,5.3,5.26,3.29,1698
0.36,Premium,D,SI2,61.5,60,4.6,4.54,2.81,689
1.35,Good,I,SI2,57.9,60,7.33,7.29,4.23,4423
2,Premium,F,SI2,60.6,62,8.19,7.84,4.86,11198
0.38,Ideal,I,VVS2,61.7,56,4.67,4.7,2.89,737
1.01,Good,E,VS2,63.4,56,6.35,6.37,4.03,5954
0.56,Premium,F,SI2,60.2,58,5.36,5.33,3.22,1715
1.51,Premium,E,VS2,59.8,58,7.55,7.52,4.47,14482
1.27,Ideal,G,VS1,59.6,57,7.09,7.06,4.22,9431
0.73,Ideal,D,SI1,61.8,56,5.8,5.76,3.57,3189
0.3,Ideal,F,VVS1,61.9,58,4.26,4.3,2.65,814
0.3,Ideal,D,VS1,62,54,4.3,4.34,2.68,661
0.31,Ideal,F,VVS1,62.1,54,4.37,4.39,2.72,840
0.42,Ideal,F,VS1,60.6,56,4.83,4.87,2.94,921
0.34,Ideal,H,VVS2,62.2,55,4.48,4.49,2.79,686
0.71,Premium,J,VS2,60.1,61,5.82,5.77,3.48,1968
0.31,Ideal,F,VS2,61.9,55,4.37,4.39,2.71,757
0.53,Ideal,G,VVS2,60.6,56,5.25,5.28,3.19,1932
0.5,Ideal,F,VVS2,61.6,56,5.11,5.08,3.14,2160
0.23,Very Good,E,VVS1,63.5,54,3.92,3.95,2.5,530
1,Good,H,VS2,57.8,59,6.53,6.47,3.75,4166
0.52,Ideal,E,VS2,60.7,56,5.2,5.24,3.17,1576
0.92,Good,G,VS2,63.4,57,6.17,6.23,3.93,4243
1.01,Very Good,F,VVS2,61.8,58,6.44,6.48,3.99,8922
0.5,Ideal,D,SI2,61.6,57,5.1,5.13,3.15,1239
0.59,Very Good,F,IF,62.8,56,5.31,5.36,3.35,2554
0.56,Ideal,H,VS2,60.9,57,5.32,5.36,3.25,1388
0.5,Very Good,G,VVS1,60.9,57,5.1,5.15,3.12,1843
0.6,Very Good,G,SI1,61.1,57,5.36,5.47,3.31,1554
1.03,Premium,H,SI2,62.1,59,6.47,6.42,4,4038
0.34,Ideal,D,VVS1,61.5,56,4.5,4.47,2.76,1211
0.41,Ideal,E,VVS2,61.4,57,4.76,4.79,2.93,1187
0.7,Very Good,G,SI1,63.3,57,5.58,5.63,3.55,2088
0.51,Premium,G,VS2,62.4,57,5.11,5.09,3.18,1546
0.71,Very Good,F,VS1,62.2,55,5.68,5.74,3.56,3045
0.9,Premium,F,SI2,61.4,58,6.13,6.19,3.78,3619
1.06,Ideal,F,VS2,61.4,56,6.56,6.61,4.04,7641
0.9,Good,H,VS1,64.1,57,6.07,6.04,3.88,4234
1.03,Very Good,D,VS2,63.3,57,6.39,6.44,4.06,7102
0.42,Very Good,F,SI1,62.9,57,4.73,4.77,2.99,773
0.31,Ideal,D,SI1,61.5,56,4.35,4.33,2.67,732
1.01,Very Good,H,SI1,63,60,6.33,6.36,4,4559
0.9,Very Good,I,VVS1,63.4,57,6.09,6.12,3.87,3872
0.5,Fair,E,SI2,58,67,5.26,5.17,3.02,851
1,Good,G,SI1,63.9,58,6.26,6.32,4.02,4218
0.73,Very Good,F,VS2,58.9,60,5.9,5.81,3.45,2503
0.4,Very Good,G,VS2,61.9,59,4.67,4.7,2.9,772
0.4,Very Good,D,VS2,59.6,58,4.8,4.83,2.87,851
0.71,Ideal,G,SI1,62.9,57,5.67,5.62,3.55,2352
1.83,Premium,I,SI1,62.9,55,7.9,7.78,4.93,11883
1.54,Ideal,G,VS2,60.2,59,7.47,7.52,4.51,13508
0.39,Ideal,J,VS2,61.2,56,4.71,4.74,2.89,642
0.31,Ideal,F,VS1,61.6,56,4.33,4.36,2.68,695
0.33,Ideal,I,VS2,61.5,57,4.49,4.42,2.74,594
2,Premium,D,SI2,61.6,59,8.09,8.2,5.02,17674
0.31,Ideal,D,SI1,61.8,56,4.34,4.37,2.69,571
0.74,Ideal,F,SI2,60.3,58,5.84,5.82,3.51,2295
0.33,Premium,D,SI2,62.7,58,4.39,4.41,2.76,492
1.52,Good,F,SI1,63.6,54,7.33,7.22,4.63,10664
0.7,Very Good,F,VS2,62.2,56,5.7,5.74,3.56,2400
1.51,Fair,H,SI2,66.9,57,7.13,7.09,4.75,5919
0.7,Very Good,F,VS1,60.1,58,5.73,5.79,3.46,2959
2.01,Very Good,I,VS2,59.6,60,8.13,8.19,4.86,16304
0.42,Ideal,H,SI1,60.9,56,4.89,4.86,2.97,760
0.33,Ideal,D,VS2,62.8,54,4.46,4.43,2.79,1002
1.01,Fair,G,VS2,59.1,56,6.55,6.52,3.86,6271
0.3,Ideal,I,SI1,61.8,57,4.3,4.34,2.67,382
0.31,Premium,F,VS2,61.4,62,4.34,4.32,2.66,802
0.55,Premium,F,SI1,60.2,58,5.31,5.35,3.21,1410
1.2,Very Good,H,VS1,63.1,55,6.82,6.77,4.29,6814
2.04,Ideal,J,SI1,61.7,57,8.11,8.17,5.02,14130
1.14,Ideal,J,SI2,61.5,57,6.73,6.77,4.15,4212
0.4,Good,D,SI2,63.9,53,4.68,4.71,3,622
0.3,Ideal,H,VS2,62.5,57,4.26,4.29,2.67,491
0.32,Very Good,J,VS2,62.9,56,4.37,4.4,2.76,393
0.72,Ideal,F,SI2,62,55,5.76,5.79,3.58,2422
0.73,Premium,F,SI1,62.2,56,5.79,5.73,3.58,2728
0.32,Ideal,G,VVS2,62.4,54,4.38,4.37,2.73,936
0.3,Premium,D,VS2,61.7,59,4.28,4.25,2.63,911
0.41,Ideal,I,VS1,60.9,53,4.8,4.85,2.94,755
0.31,Ideal,G,VS1,61.9,56,4.38,4.34,2.7,695
0.28,Very Good,D,VVS2,62.2,59,4.18,4.21,2.61,642
1.01,Fair,G,SI1,65.3,58,6.14,6.2,4.03,4417
1.01,Very Good,H,SI2,58.8,58,6.57,6.62,3.88,4166
0.36,Ideal,H,SI1,61.4,56,4.56,4.59,2.81,684
0.36,Ideal,E,SI1,62.4,55,4.55,4.52,2.83,810
1.5,Very Good,I,VVS2,62,53,7.3,7.34,4.54,10873
1.29,Very Good,I,VS2,61.3,58,6.98,7.04,4.3,6099
1.63,Very Good,H,SI1,62.5,58,7.47,7.55,4.69,10721
0.55,Ideal,I,SI1,61.4,54,5.3,5.35,3.27,1076
1,Good,J,SI1,63.9,60,6.26,6.19,3.98,3679
1.01,Ideal,G,VS2,61.8,57,6.43,6.41,3.97,6504
0.3,Very Good,D,VVS2,63.5,58,4.31,4.23,2.71,1010
0.33,Ideal,F,VS1,61.2,57,4.46,4.49,2.74,738
1.21,Ideal,D,VS1,60.1,60,6.92,6.99,4.18,11019
0.3,Ideal,I,VVS1,62.1,56,4.3,4.33,2.68,552
0.8,Very Good,G,VS1,63.5,57,5.87,5.91,3.74,3381
0.51,Very Good,H,SI1,63.4,57,5.09,5.06,3.22,1227
0.9,Fair,I,SI2,66.4,60,5.92,5.86,3.91,2948
1.02,Good,H,SI2,58.6,64,6.32,6.26,3.68,3427
0.7,Good,E,SI1,59.8,64,5.75,5.69,3.42,2079
1,Very Good,E,SI1,61.4,60,6.4,6.44,3.94,6207
1.07,Ideal,G,VS1,62,56,6.58,6.52,4.06,7198
0.43,Premium,H,SI1,60.2,57,4.93,4.91,2.96,919
0.84,Very Good,I,VVS2,61.7,56,6.03,6.07,3.74,3392
0.63,Fair,H,SI2,64.7,61,5.33,5.27,3.43,1235
1.5,Premium,I,VS1,62.7,59,7.25,7.3,4.56,9900
0.72,Ideal,H,VS1,61.6,59,5.75,5.78,3.55,2642
0.34,Ideal,D,VVS1,62.4,55,4.45,4.49,2.79,1133
0.33,Ideal,E,VVS1,61.5,56,4.49,4.46,2.75,1052
2.14,Premium,G,SI2,60.4,59,8.38,8.32,5.04,17673
0.55,Good,H,SI1,63.6,55,5.18,5.23,3.31,1175
0.53,Ideal,G,IF,60.6,56,5.27,5.33,3.21,2293
0.31,Premium,G,VVS1,60.5,60,4.4,4.33,2.64,1046
1.2,Very Good,I,SI2,61.9,59,6.77,6.84,4.21,4455
0.32,Ideal,G,VVS1,62.4,56,4.36,4.39,2.73,842
0.71,Good,H,SI1,64,61,5.61,5.54,3.57,2207
2.17,Very Good,I,SI1,62.1,61,8.24,8.27,5.13,15760
0.51,Ideal,D,VS2,61.8,54,5.12,5.17,3.18,1623
0.72,Very Good,I,VS2,63.3,57,5.66,5.72,3.6,2393
0.31,Good,E,SI1,63.4,55,4.26,4.29,2.71,507
1.26,Very Good,G,VVS2,60.9,56,6.95,7.01,4.25,10020
0.51,Very Good,E,VS2,64.1,57,5.02,5.06,3.23,1549
0.3,Ideal,D,SI2,62.1,57,4.3,4.33,2.68,447
0.31,Ideal,G,VVS2,61.2,54,4.38,4.41,2.69,677
0.32,Premium,G,VVS1,61.9,58,4.39,4.36,2.71,1080
0.4,Ideal,D,VS2,60.5,57,4.8,4.76,2.89,1125
0.81,Ideal,I,SI2,61.7,59,5.92,6,3.68,2386
0.47,Fair,I,VS2,57.1,61,5.11,5.15,2.93,919
0.72,Ideal,I,VS2,61.8,56,5.72,5.77,3.56,2650
2.29,Premium,G,SI2,60.1,58,8.63,8.58,5.17,13711
0.39,Ideal,E,VVS1,60.4,56,4.76,4.78,2.88,1179
1.01,Premium,H,SI2,59.6,60,6.5,6.55,3.89,3665
0.29,Ideal,D,VS1,62.9,55,4.25,4.21,2.66,647
0.9,Premium,G,SI1,61.3,60,6.17,6.14,3.77,3774
1.71,Premium,H,VVS2,61.4,59,7.77,7.67,4.74,14866
2.05,Very Good,I,SI2,59.8,56,8.32,8.41,5,12839
1.01,Very Good,D,VS2,63.1,58,6.34,6.38,4.01,7448
1.5,Fair,I,SI2,70.1,58,6.96,6.85,4.84,4328
2.27,Ideal,I,SI2,60.5,55,8.63,8.53,5.19,12939
0.71,Premium,E,SI1,61.7,61,5.76,5.74,3.55,2629
0.62,Very Good,G,VS2,63.2,55,5.42,5.4,3.42,1815
0.32,Ideal,I,VS2,60.6,56,4.42,4.46,2.69,485
0.71,Very Good,D,SI1,63.2,56,5.69,5.73,3.61,2652
0.7,Fair,G,I1,66.9,55,5.6,5.52,3.72,1001
0.51,Very Good,H,VS1,62.3,56,5.1,5.13,3.18,1628
0.4,Very Good,E,VS2,62.9,59,4.7,4.75,2.97,858
1.3,Ideal,G,VVS2,62,57,7.03,6.96,4.34,11175
1.08,Ideal,D,SI1,61.8,56,6.62,6.69,4.11,6078
1.04,Ideal,G,SI2,61.9,58,6.47,6.51,4.02,4973
0.52,Ideal,I,VS2,61.8,54,5.16,5.2,3.2,1152
0.31,Ideal,F,VS2,62.6,55,4.33,4.29,2.7,802
0.7,Fair,E,SI2,64.4,58,5.58,5.51,3.57,1998
0.4,Premium,D,SI2,62.2,58,4.71,4.75,2.94,666
0.34,Premium,E,VS2,61.9,58,4.45,4.43,2.75,956
0.39,Good,F,VVS2,63.5,58,4.61,4.65,2.94,990
1.06,Ideal,I,VS1,61.1,56,6.59,6.61,4.03,5702
0.26,Very Good,D,VS2,59.6,63,4.13,4.16,2.47,420
1.26,Premium,J,VS2,62.5,58,6.92,6.9,4.32,5107
0.51,Very Good,E,VS2,63.1,57,5.12,5.08,3.22,1662
2.1,Good,H,SI1,63.7,61,8.1,8.07,5.15,12121
0.57,Ideal,G,VS1,62.3,53.7,5.32,5.35,3.32,1837
1.56,Very Good,G,VVS1,59.7,59,7.48,7.57,4.49,15334
1.51,Very Good,I,SI1,63.1,56,7.28,7.33,4.61,7891
0.3,Ideal,F,VVS1,62.4,57,4.25,4.28,2.66,790
1.05,Very Good,I,SI1,62.6,56,6.49,6.45,4.05,4688
0.3,Premium,E,VS1,61.3,59,4.33,4.28,2.64,911
1.18,Ideal,G,SI1,62,56,6.76,6.79,4.2,6960
0.97,Premium,H,SI1,61.9,60,6.37,6.3,3.92,4172
1.53,Premium,F,SI2,62.7,60,7.34,7.28,4.58,9596
0.51,Very Good,H,VS2,60.1,59.8,5.14,5.19,3.1,1328
0.78,Ideal,E,SI1,62.1,58,5.86,5.9,3.65,3146
0.55,Premium,G,VS1,62,57,5.3,5.25,3.27,1881
0.31,Ideal,G,VVS2,62.4,54,4.37,4.38,2.73,687
1.03,Ideal,E,VS2,61.7,56,6.45,6.54,4.01,7533
0.52,Ideal,G,SI2,61.6,55,5.16,5.19,3.19,1090
1.09,Very Good,I,SI1,63.2,59,6.54,6.5,4.12,4639
2.14,Ideal,J,VS2,62,54,8.28,8.31,5.15,14802
0.23,Ideal,E,VS1,61.5,54,3.96,3.97,2.44,586
1.58,Ideal,H,SI1,61.4,56,7.46,7.53,4.6,10546
0.51,Ideal,I,SI1,62.2,56,5.12,5.08,3.17,1080
1.13,Ideal,H,SI1,61.9,60,6.63,6.65,4.11,5911
0.7,Ideal,F,SI1,61.3,57,5.76,5.79,3.54,2196
1.23,Ideal,H,SI1,62.3,57,6.85,6.89,4.28,5938
0.26,Very Good,F,VVS1,62,59,4.08,4.15,2.55,597
0.95,Premium,D,SI2,60.1,61,6.37,6.35,3.82,4341
1.03,Very Good,D,SI1,61.2,54,6.53,6.61,4.02,5948
0.71,Premium,G,VVS2,62.1,57,5.75,5.65,3.54,2832
0.55,Ideal,D,VS1,61.4,57,5.26,5.29,3.24,2054
1.09,Ideal,F,VS2,61.2,56,6.68,6.65,4.08,7238
2.01,Premium,I,SI1,60.1,59,8.21,8.15,4.92,14752
0.33,Ideal,E,VS1,62.3,56,4.41,4.45,2.75,850
0.54,Ideal,D,VS2,61.9,55,5.23,5.24,3.24,1817
1.08,Ideal,G,SI2,61.9,57,6.57,6.55,4.06,4627
0.95,Ideal,E,SI2,62.2,56,6.26,6.35,3.92,4068
1.5,Ideal,G,VS1,61.3,53.9,7.37,7.42,4.53,13820
0.5,Very Good,I,VS1,63,55,5.07,5.09,3.2,1242
1.2,Ideal,H,VS2,62.8,57,6.71,6.67,4.2,4771
1.51,Premium,G,SI1,62.2,58,7.3,7.26,4.53,10688
0.33,Ideal,F,IF,61.5,55,4.44,4.47,2.74,1042
0.5,Very Good,D,SI1,60.3,59,5.11,5.14,3.09,1415
0.3,Very Good,I,IF,63.3,57,4.3,4.23,2.7,810
0.91,Very Good,E,SI2,62.8,61,6.07,6.09,3.82,3703
0.3,Ideal,D,VVS2,62,53,4.33,4.35,2.69,814
1.2,Ideal,H,SI1,61.9,54,6.8,6.86,4.23,6169
0.7,Premium,I,VVS1,59.1,60,5.8,5.77,3.42,2536
0.33,Very Good,F,VVS1,62,56,4.41,4.44,2.74,859
0.43,Premium,F,SI1,61.7,58,4.82,4.84,2.98,739
1.21,Ideal,G,VS1,62,55,6.84,6.88,4.25,9287
0.3,Ideal,G,VS2,61.3,56,4.33,4.28,2.64,675
1.06,Premium,D,VS2,62.3,59,6.48,6.52,4.05,7541
0.36,Ideal,I,VVS1,61.5,55,4.61,4.63,2.84,645
1.07,Premium,G,VVS2,61.6,57,6.59,6.55,4.05,7593
1.76,Premium,D,SI2,59.6,58,7.9,7.86,4.7,13867
1.5,Premium,F,VS2,61.5,58,7.34,7.36,4.52,14071
1.7,Very Good,H,VS2,63.3,57,7.59,7.54,4.79,12228
0.31,Very Good,G,VVS2,63.2,58,4.32,4.26,2.71,907
0.32,Ideal,I,VS1,62.1,57,4.42,4.37,2.73,605
0.3,Ideal,D,VS2,62.4,55,4.32,4.3,2.69,790
0.34,Good,E,VS2,57.8,64,4.6,4.61,2.66,754
0.9,Good,F,SI2,63.2,57,6.09,6.15,3.87,3267
1.25,Premium,F,VS2,60.8,58,6.98,6.93,4.23,9702
1.58,Ideal,I,VS2,61.1,55,7.48,7.53,4.59,10338
0.33,Ideal,F,VS2,62.1,54,4.43,4.46,2.76,666
2.01,Premium,G,SI2,60.8,61,8.14,8.07,4.93,12260
0.7,Very Good,G,SI1,61.9,56,5.68,5.73,3.53,2042
1.04,Premium,G,IF,61.3,58,6.52,6.43,3.97,9039
1.01,Fair,E,SI1,65.6,59,6.22,6.18,4.07,4106
3.02,Fair,I,I1,65.2,56,9.11,9.02,5.91,10577
0.84,Very Good,D,SI1,62.9,58,5.93,6.02,3.76,3816
0.41,Ideal,E,VS1,60.4,55,4.85,4.89,2.94,1115
1.2,Ideal,D,VS2,61.4,56,6.88,6.79,4.2,9935
1.59,Premium,E,VS2,62.3,59,7.38,7.43,4.61,15111
0.9,Very Good,G,VS1,61.4,57,6.2,6.24,3.82,5135
1.7,Premium,G,SI1,62.1,57,7.61,7.55,4.71,13417
0.81,Premium,H,VS1,61.7,58,5.98,5.95,3.68,3107
1.1,Ideal,H,VVS2,59.7,58,6.76,6.7,4.01,6616
0.9,Ideal,G,SI1,61.6,57,6.24,6.17,3.82,3931
0.31,Very Good,G,SI2,63,57,4.32,4.35,2.73,408
1.22,Ideal,H,SI2,61.7,56,6.83,6.91,4.24,5703
0.52,Ideal,E,VS2,61.1,55,5.27,5.2,3.2,1815
0.41,Ideal,E,VS1,62,55,4.74,4.77,2.95,1079
1,Very Good,G,SI1,63.3,60,6.33,6.24,3.98,4626
0.32,Ideal,F,VS2,60.3,55,4.45,4.4,2.67,828
0.4,Very Good,D,VS2,59.1,57,4.81,4.87,2.86,982
1.27,Ideal,G,VS2,62.8,54,6.92,6.87,4.33,8705
0.5,Very Good,I,VS2,61.7,58,5.08,5.13,3.15,1176
1.2,Fair,G,I1,64.4,55,6.77,6.61,4.31,2655
0.71,Good,H,VS1,63.6,55,5.58,5.65,3.57,2315
0.7,Fair,G,SI1,61.6,66,5.62,5.57,3.45,1995
2.18,Very Good,E,I1,62,60,8.25,8.33,5.14,10340
1.01,Premium,E,VS1,61.2,61,6.41,6.33,3.9,6670
0.31,Premium,F,VS2,62.7,59,4.3,4.34,2.71,625
0.55,Very Good,F,VVS2,62.4,59,5.2,5.22,3.25,2147
1.21,Ideal,F,VS2,61.5,56,6.87,6.83,4.21,8348
0.4,Ideal,G,IF,61.8,55,4.75,4.79,2.95,1239
0.31,Ideal,F,IF,61.7,56,4.38,4.41,2.71,901
2.08,Very Good,D,SI2,60.1,59,8.29,8.37,5.01,18405
1.04,Ideal,H,SI2,61.7,55,6.49,6.53,4.02,4557
0.62,Ideal,J,VS1,62.3,54,5.46,5.49,3.41,1297
0.92,Very Good,E,SI1,63,57,6.17,6.21,3.9,4254
0.9,Very Good,H,SI1,63.3,58,6.04,6.13,3.85,3500
0.34,Premium,D,SI1,62.4,58,4.42,4.46,2.77,626
0.84,Ideal,D,SI1,61.5,54,6.07,6.13,3.75,3265
0.41,Premium,F,VS2,61.6,59,4.77,4.74,2.93,1107
0.5,Very Good,H,VVS1,63.5,58,5.03,4.98,3.18,1838
1.04,Premium,G,VS2,62.5,58,6.43,6.47,4.03,6177
1.2,Premium,H,SI1,60.8,60,6.87,6.79,4.15,5822
1.03,Very Good,H,SI2,62.8,59,6.41,6.46,4.04,4964
1.09,Ideal,I,VS1,62.7,54,6.6,6.54,4.12,5401
0.42,Ideal,G,VS1,62,55,4.83,4.78,2.98,984
1.23,Premium,G,SI1,62.5,62,6.87,6.78,4.27,5039
0.25,Ideal,G,VVS2,61.5,56,4.06,4.08,2.5,525
0.56,Ideal,G,SI1,62.1,55,5.29,5.33,3.3,1417
0.41,Ideal,G,SI1,61.4,56,4.81,4.83,2.96,759
0.74,Ideal,D,SI1,62.2,56,5.82,5.78,3.61,2723
0.3,Ideal,E,VS1,61.7,57,4.28,4.31,2.65,710
0.34,Premium,D,SI2,60.8,60,4.49,4.53,2.74,507
1.5,Good,H,VS1,64.2,56,7.3,7.09,4.62,8749
1.73,Premium,H,SI1,62.4,58,7.64,7.61,4.76,12079
1.84,Premium,H,SI2,61,58,7.97,7.87,4.81,7922
0.62,Premium,E,SI2,58.6,58,5.58,5.52,3.25,1291
0.59,Ideal,H,VS2,62.2,59,5.38,5.34,3.33,1648
1.01,Ideal,E,SI2,61.1,57,6.52,6.48,3.97,4751
0.82,Ideal,H,VS2,61.5,56,6.01,6.08,3.72,2804
0.24,Very Good,E,VVS1,63.1,55,3.96,4,2.51,485
0.3,Ideal,F,IF,62.6,57,4.25,4.28,2.67,886
1.5,Very Good,H,SI1,62.9,56,7.24,7.33,4.58,8058
0.31,Good,H,VS1,63.2,57,4.29,4.32,2.72,544
0.33,Ideal,D,SI1,62,56,4.44,4.47,2.76,567
0.4,Good,D,VS2,63.5,55,4.66,4.69,2.97,891
0.77,Premium,J,VS1,62.2,61,5.85,5.82,3.63,2005
0.47,Premium,G,VS2,61,59,5.03,5,3.06,1116
1.23,Premium,I,SI1,60.3,58,6.95,6.92,4.18,5717
0.31,Ideal,F,IF,61.8,54,4.37,4.33,2.69,1046
2,Good,H,SI2,63.8,59,7.93,7.88,5.04,12554
1.05,Premium,D,SI1,60.5,56,6.7,6.59,4,5927
0.53,Very Good,H,SI2,61.4,57,5.21,5.25,3.21,1046
0.31,Ideal,D,VS1,61.6,55,4.3,4.33,2.66,713
0.41,Ideal,G,VS2,62.7,55,4.79,4.75,2.99,1061
1.05,Very Good,G,SI2,62.5,60,6.45,6.5,4.05,4241
0.42,Very Good,D,SI1,60.8,59,4.82,4.85,2.94,810
1.02,Ideal,G,I1,61.5,56,6.46,6.49,3.98,3321
0.85,Ideal,G,SI1,62,54,6.08,6.11,3.78,3084
2.05,Ideal,J,VVS2,62.7,56,8.18,8.11,5.11,17214
0.77,Ideal,J,SI1,62,57,5.84,5.87,3.63,2257
0.3,Very Good,H,SI1,63,54,4.27,4.3,2.7,421
1.19,Premium,E,VS1,59.8,58,7.01,6.94,4.17,9263
2.05,Ideal,J,VS2,61.7,54.9,8.16,8.24,5.05,14111
0.31,Very Good,H,SI1,61.1,55,4.35,4.39,2.67,446
0.4,Ideal,E,VS2,62.4,55,4.71,4.74,2.95,912
0.3,Ideal,F,VVS1,61.8,54,4.34,4.36,2.69,857
0.8,Ideal,H,SI2,62.4,57,5.91,5.83,3.66,2122
1.02,Premium,G,SI2,62.5,58,6.42,6.34,3.99,3656
0.56,Ideal,D,VS2,62.2,56,5.28,5.26,3.28,1929
2.3,Premium,J,SI1,59.6,59,8.61,8.56,5.12,12499
2.31,Fair,G,I1,67.4,56,8.05,7.99,5.41,7257
0.3,Good,G,VS1,63.1,56,4.24,4.26,2.68,605
0.86,Good,F,SI2,64.3,60,5.97,5.95,3.83,2819
0.3,Ideal,G,SI1,62.3,57,4.29,4.31,2.68,477
0.31,Premium,G,VS2,61.2,59,4.36,4.4,2.68,471
0.58,Ideal,F,VS1,62.2,55,5.34,5.37,3.33,1899
2,Premium,I,VS2,61.8,56,8.11,8.04,4.99,17716
0.51,Ideal,E,SI1,61.7,55,5.18,5.2,3.2,1437
0.91,Very Good,H,VS1,60,58,6.29,6.38,3.8,4514
2.43,Premium,I,SI2,62.2,60,8.59,8.53,5.33,14727
1,Ideal,G,SI2,60.3,57,6.51,6.45,3.91,3528
0.73,Ideal,E,SI2,61.5,55,5.82,5.86,3.59,2896
0.36,Ideal,D,VS2,60,56,4.66,4.68,2.8,727
0.71,Ideal,E,VS2,61.7,56,5.73,5.75,3.54,2709
0.72,Ideal,E,VS2,61.1,56,5.78,5.81,3.54,3601
1.25,Premium,G,VVS1,58.2,61,7.1,7.05,4.12,8281
0.74,Premium,F,SI1,61.4,59,5.82,5.81,3.57,2671
0.35,Premium,H,SI1,61.3,55,4.58,4.55,2.8,647
0.6,Very Good,F,SI1,60.6,57,5.46,5.5,3.32,1661
0.34,Ideal,D,VS2,62,54,4.52,4.48,2.79,1033
1.01,Very Good,G,VVS2,63.1,56,6.4,6.34,4.02,7565
0.32,Premium,H,VS2,60.7,61,4.41,4.39,2.67,648
0.27,Ideal,G,IF,61,56,4.17,4.19,2.55,672
0.3,Very Good,D,VS2,62.2,58,4.25,4.3,2.66,710
0.94,Premium,E,SI1,60,58,6.44,6.37,3.84,4580
0.38,Premium,E,VS1,60.2,58,4.71,4.66,2.82,1069
0.67,Very Good,G,VS2,61.7,59.7,5.56,5.61,3.45,2131
1.7,Premium,G,VVS2,61.5,60,7.64,7.59,4.68,17228
0.38,Ideal,E,VVS2,62.4,56,4.69,4.63,2.91,1097
0.3,Ideal,I,VVS1,62.3,55,4.29,4.28,2.67,709
0.5,Ideal,F,VVS2,62.2,54,5.11,5.09,3.17,2160
1.02,Very Good,E,SI1,63.7,55,6.29,6.4,4.04,7277
0.34,Ideal,G,VS1,62,55,4.47,4.5,2.78,681
0.29,Ideal,J,VS1,61.8,56,4.23,4.26,2.62,435
1.01,Very Good,F,SI2,61.9,57,6.42,6.35,3.95,4484
0.42,Ideal,F,VVS1,62,55,4.8,4.84,2.99,1233
0.31,Ideal,I,VVS1,61.4,54,4.41,4.38,2.7,732
0.78,Ideal,H,VS2,61.6,56,5.94,5.91,3.64,2970
0.76,Very Good,H,SI1,61.6,58,5.88,5.91,3.63,2663
0.7,Premium,E,SI2,61.1,61,5.74,5.69,3.49,2215
1.01,Good,E,SI1,62.6,61,6.38,6.43,4.01,4743
0.38,Ideal,E,VS1,62.2,55,4.63,4.67,2.89,866
1.01,Fair,F,SI1,65.5,57,6.12,6.22,4.04,4634
0.32,Ideal,D,VS2,62.6,55,4.39,4.37,2.74,972
1.72,Premium,G,VS2,61.1,58,7.69,7.73,4.71,15801
0.41,Very Good,E,VS2,62.7,58,4.68,4.73,2.95,833
1.24,Very Good,H,SI2,60,58,6.99,7.05,4.21,5858
2.02,Premium,J,VS2,62,59,8.08,8.06,5,13812
0.37,Premium,E,VS2,63,58,4.58,4.53,2.87,1041
0.53,Ideal,E,VS2,62.3,57,5.23,5.19,3.25,1956
0.32,Ideal,D,VS2,62.1,54,4.46,4.4,2.75,972
0.9,Very Good,H,VS2,62.1,60,6.11,6.2,3.82,4064
0.3,Very Good,G,SI2,63.3,57,4.28,4.25,2.7,506
0.91,Very Good,H,SI1,63.4,56,6.18,6.1,3.89,3771
0.43,Premium,E,SI2,61.8,60,4.85,4.83,2.99,882
0.31,Ideal,G,VVS1,60.2,61,4.39,4.41,2.65,755
0.31,Ideal,G,VVS1,61.4,56,4.34,4.37,2.68,772
2.02,Ideal,H,VS2,62.6,57,8.01,7.97,5,14182
0.51,Very Good,E,VS2,62.8,56,5.11,5.14,3.22,1612
0.35,Very Good,F,IF,62,54,4.55,4.58,2.83,1027
1.22,Premium,I,SI1,62.1,59,6.86,6.8,4.24,5466
1.59,Ideal,I,SI2,61.6,57,7.56,7.51,4.64,7978
0.3,Premium,H,SI2,61.9,60,4.27,4.29,2.65,378
0.36,Premium,E,SI2,61.5,58,4.56,4.61,2.82,505
1.02,Ideal,H,SI1,63,57,6.36,6.3,3.99,4233
1.02,Premium,G,VS2,62.9,58,6.41,6.37,4.02,5593
0.54,Premium,D,SI1,60,58,5.26,5.3,3.17,1551
