carat,cut,color,clarity,depth,table,x,y,z,price
0.3,Ideal,H,VVS2,62.2,57,4.26,4.29,2.66,590
0.41,Premium,G,VS2,62.6,58,4.74,4.71,2.96,1061
0.7,Very Good,E,SI1,63.5,59,5.53,5.49,3.5,2838
0.31,Premium,G,VS1,61.2,60,4.37,4.39,2.68,625
0.7,Fair,H,VS1,65.8,56,5.54,5.49,3.63,2415
0.82,Very Good,F,SI1,63.9,56.9,5.85,5.92,3.76,3048
0.41,Ideal,F,VVS1,61.9,56,4.77,4.79,2.96,1295
0.3,Ideal,H,VVS1,61.9,57,4.29,4.31,2.66,665
0.49,Premium,E,VS1,58.1,62,5.2,5.13,3,1577
0.71,Fair,D,SI1,64.6,60,5.55,5.6,3.6,2151
0.9,Fair,D,SI2,64.9,57,6.03,5.98,3.9,3473
1.71,Good,I,SI1,63.2,57,7.49,7.53,4.75,9881
0.5,Very Good,F,SI1,61.2,61,5.06,5.1,3.11,1250
0.7,Ideal,F,VS1,61.2,56,5.73,5.76,3.52,3662
1.08,Ideal,G,SI2,61.9,58,6.55,6.57,4.06,4675
0.3,Premium,E,VS2,62.3,58,4.28,4.32,2.68,658
0.41,Good,D,VS1,64.2,55,4.72,4.75,3.04,989
1.52,Premium,G,VVS1,60.4,59,7.48,7.38,4.49,16104
0.7,Fair,D,SI1,66.2,57,5.56,5.41,3.63,2550
0.54,Premium,H,VS2,61.9,55,5.25,5.22,3.24,1389
0.63,Very Good,D,SI1,63.1,58,5.49,5.44,3.45,2211
0.58,Ideal,E,VS1,60.1,57,5.41,5.47,3.27,1965
0.3,Ideal,G,SI1,61.4,57,4.28,4.32,2.64,477
0.81,Premium,E,SI2,60.1,59,6.09,6.03,3.65,2368
1.01,Very Good,F,SI1,60.7,58,6.4,6.51,3.92,5248
1.08,Very Good,E,SI2,63.5,56,6.53,6.48,4.13,3726
0.45,Good,H,VVS1,56.8,64,5.08,4.99,2.86,1240
1.02,Ideal,H,SI1,61.8,57,6.43,6.46,3.98,6264
0.33,Ideal,E,VS2,62.6,57,4.37,4.42,2.75,723
0.58,Very Good,J,VS2,62.9,58,5.3,5.32,3.34,1266
1.16,Premium,I,SI1,62.7,57,6.76,6.67,4.21,4872
0.31,Ideal,E,VVS2,61.7,56,4.36,4.33,2.68,1046
0.31,Very Good,I,SI1,61.4,61,4.34,4.39,2.68,408
0.38,Ideal,D,VVS2,61.5,57,4.63,4.67,2.86,1200
0.72,Ideal,E,VS2,62.7,55,5.76,5.73,3.6,2691
0.74,Premium,F,SI1,58.8,61,5.88,5.82,3.44,2042
0.9,Premium,E,SI2,60.1,62,6.28,6.24,3.76,3804
2.02,Premium,H,VS2,62.7,53,8.02,7.95,0,18207
0.58,Very Good,F,VVS2,62.6,56,5.37,5.27,3.33,2189
0.26,Very Good,G,VVS2,62.5,55,4.1,4.12,2.57,486
0.78,Ideal,I,VS2,60.9,57,5.92,5.97,3.62,2400
0.32,Premium,J,IF,61.2,59,4.41,4.44,2.71,533
0.38,Premium,G,VS1,61,58,4.67,4.71,2.86,833
1.22,Premium,H,SI2,61.3,60,6.87,6.81,4.19,4509
1.54,Premium,I,SI1,60.9,59,7.42,7.46,4.53,8258
3,Good,J,SI2,59.3,64,9.32,9.19,5.5,14918
0.32,Premium,I,SI1,62.7,58,4.34,4.37,2.73,432
2.03,Ideal,H,SI2,61.9,57,8.14,8.1,5.03,11379
1.09,Fair,F,SI2,66.3,56,6.47,6.39,4.27,3170
0.7,Very Good,F,VS1,62.2,58,5.64,5.75,3.54,2889
0.51,Good,G,SI2,63.2,57,5.03,5.07,3.19,1002
0.54,Ideal,I,VS2,61.9,56,5.2,5.26,3.24,1260
0.59,Very Good,I,VS2,63.4,56,5.37,5.33,3.39,1391
0.31,Premium,D,SI1,62.2,52,4.37,4.34,2.71,732
0.28,Very Good,E,VVS2,59.1,59,4.27,4.33,2.54,642
0.7,Premium,G,SI1,60.5,57,5.75,5.68,3.46,2415
2.06,Good,I,VS2,60.2,64,8.34,8.14,4.97,15046
1.5,Premium,H,SI1,61,60,7.33,7.27,4.45,9820
0.4,Ideal,E,VS1,62,54,4.74,4.77,2.95,1053
2.03,Premium,H,VS2,62.1,56,8.2,8.12,5.07,18139
0.3,Premium,I,VVS1,61.1,59,4.33,4.31,2.64,709
0.5,Good,G,VVS2,63.6,57,5.08,5.04,3.22,1858
0.31,Ideal,I,VS1,61.9,53.9,4.35,4.38,2.7,502
1.19,Premium,I,VS1,59.9,61,6.91,6.85,4.12,5747
0.32,Ideal,D,VS2,61,56,4.42,4.46,2.71,758
0.61,Ideal,F,VVS2,61.5,56,5.44,5.49,3.36,2660
0.4,Premium,G,VVS2,59.7,58,4.78,4.8,2.86,982
1.17,Ideal,F,VS2,61.8,55,6.74,6.81,4.19,7927
1.43,Ideal,H,VS1,62,55,7.21,7.28,4.49,11498
1,Premium,G,SI1,62.5,59,6.35,6.29,3.95,4493
0.8,Very Good,F,VVS2,62.7,58,5.88,5.92,3.7,4126
1.7,Ideal,E,SI2,59.6,59,7.73,7.83,4.64,11924
1.33,Good,D,SI2,59,64,7.22,7.12,4.23,6152
1.07,Ideal,G,SI1,61.9,55,6.57,6.62,4.08,5347
0.4,Very Good,E,VVS1,61.2,61,4.7,4.74,2.89,1333
0.26,Very Good,E,VVS1,61.5,56,4.1,4.15,2.53,657
0.34,Ideal,E,SI1,62.3,57,4.51,4.48,2.8,765
0.33,Ideal,D,SI2,62.4,57,4.42,4.39,2.75,631
0.9,Good,G,SI2,58.5,61,6.28,6.33,3.69,3350
1.06,Ideal,H,VS2,61.2,55,6.61,6.57,4.03,5373
0.39,Ideal,I,VS1,62.5,54,4.67,4.7,2.92,816
0.56,Ideal,E,SI1,61.7,56,5.3,5.33,3.28,1580
1.21,Premium,H,VS1,62.3,58,6.77,6.84,4.24,7094
0.78,Ideal,J,VS1,61.4,57,5.9,5.93,3.63,2426
0.24,Very Good,E,SI1,59.9,58,4.06,4.1,2.44,571
0.7,Good,D,VS2,63.9,58,5.58,5.62,3.58,3087
0.52,Very Good,D,SI2,62.4,59,5.05,5.15,3.18,1289
0.96,Fair,E,SI2,57.7,67,6.49,6.46,3.73,3674
0.79,Good,I,SI1,63.9,55,5.85,5.8,3.72,2095
0.33,Premium,H,VS1,62.9,59,4.4,4.35,2.75,743
0.26,Premium,H,VS1,62.3,59,4.06,4.1,2.54,382
0.32,Ideal,D,VVS1,61.7,55,4.44,4.41,2.73,1140
0.42,Ideal,H,VVS1,61.4,55,4.81,4.83,2.96,1052
0.37,Very Good,G,VS2,61.2,57,4.59,4.63,2.82,649
2.01,Ideal,H,SI2,62.8,57,8.04,7.95,5.02,14364
0.32,Ideal,F,VS2,61.2,56,4.44,4.41,2.71,828
0.72,Good,F,VS2,63.5,55,5.7,5.74,3.63,2700
0.37,Ideal,E,VS2,61.9,53,4.65,4.62,2.87,1041
0.41,Ideal,F,VVS2,61.9,55,4.79,4.78,2.96,1192
0.9,Very Good,F,SI1,59.6,63,6.24,6.17,3.7,3992
0.66,Very Good,H,VVS1,61.9,59,5.59,5.65,3.48,2323
1.3,Fair,E,I1,66.5,58,6.79,6.75,4.5,2571
0.7,Ideal,I,VS2,62,54.1,5.7,5.73,3.55,2240
0.34,Ideal,H,SI1,61.3,57,4.54,4.55,2.78,526
0.5,Very Good,D,SI1,58.8,60,5.18,5.2,3.05,1436
0.96,Fair,F,I1,62.9,66,6.29,6.07,3.91,1917
2,Very Good,J,SI1,62.2,59,7.92,7.97,4.94,12196
0.33,Very Good,G,VVS2,61.9,56,4.46,4.49,2.77,692
0.91,Ideal,E,SI2,62.6,57,6.13,6.18,3.85,3772
1.09,Premium,H,SI2,62,57,6.61,6.55,4.08,4700
0.36,Ideal,G,VVS1,62.1,56,4.6,4.58,2.85,945
0.71,Ideal,E,VS2,62,56,5.72,5.75,3.55,3304
0.91,Very Good,J,VS1,63.5,55,6.22,6.12,3.92,3082
0.84,Premium,D,VS1,60.6,57,6.15,6.06,3.7,4365
0.4,Ideal,E,SI1,61.8,56,4.74,4.71,2.92,945
0.71,Good,G,SI2,58.2,64,5.82,5.77,3.37,1902
0.71,Premium,D,SI1,62.7,60,5.71,5.67,3.57,2822
1.08,Good,G,SI2,63.2,57,6.5,6.54,4.12,4241
0.42,Ideal,F,VVS2,62.1,55,4.79,4.81,2.98,1142
1.09,Ideal,G,VVS1,62.1,55,6.58,6.63,4.1,8778
0.4,Very Good,G,VS1,61.5,58,4.72,4.74,2.91,868
0.3,Very Good,I,IF,63.3,56,4.26,4.21,2.68,810
0.52,Ideal,E,VS2,61.8,55,5.17,5.19,3.2,1689
0.4,Ideal,G,SI2,60.6,56,4.82,4.79,2.91,651
1.08,Ideal,F,SI2,61.3,55,6.59,6.62,4.05,5164
0.26,Ideal,H,VS1,62.6,56,4.07,4.09,2.55,448
0.8,Ideal,G,VVS2,61.5,55,5.95,5.99,3.68,4740
0.31,Ideal,G,VVS2,62.4,56,4.36,4.33,2.71,907
1.01,Premium,H,SI1,60.3,59,6.45,6.42,3.88,4191
0.45,Good,D,VS2,63.7,61,4.81,4.73,3.04,1197
0.72,Ideal,D,VS1,60.9,56,5.79,5.86,3.55,3896
1,Fair,G,SI1,43,59,6.32,6.27,3.97,3634
0.51,Very Good,J,SI1,62.6,59,5.06,5.1,3.18,930
0.61,Good,F,VS2,63,64.2,5.29,5.32,3.34,1971
0.55,Ideal,E,SI1,62.3,56,5.23,5.26,3.27,1551
0.7,Premium,F,SI2,62,58,5.7,5.64,3.52,1890
0.5,Very Good,F,VS1,62.9,58,5.05,5.09,3.19,1550
0.37,Ideal,E,SI1,61.9,56,4.6,4.57,2.84,833
1.02,Premium,H,VS2,61.8,58,6.49,6.43,3.99,5241
1.09,Very Good,H,VS1,60.2,61,6.66,6.7,4.02,5845
0.91,Premium,J,VS2,61.6,58,6.28,6.23,3.85,3058
0.31,Ideal,G,SI1,61.6,57,4.32,4.35,2.67,493
2,Ideal,I,SI2,59.8,55,8.28,8.18,4.92,11255
0.3,Premium,G,VS1,59.6,59,4.34,4.38,2.6,605
0.9,Ideal,G,SI2,62.5,56,6.15,6.2,3.86,3521
1.7,Premium,I,VS2,62,59,7.6,7.55,4.7,10929
1.05,Premium,E,SI2,62.2,59,6.51,6.44,4.03,3886
1.31,Premium,I,SI2,59.1,59,7.2,7.15,4.24,5744
0.81,Premium,H,SI1,59.1,57,6.16,6.09,3.62,2585
1.11,Very Good,G,VS2,62.3,58,6.59,6.61,4.11,6311
1.31,Ideal,H,SI2,62.2,57,7,6.96,4.34,6602
0.56,Premium,F,SI2,59.1,58,5.44,5.38,3.2,1225
0.91,Very Good,D,SI2,62.7,59,6.16,6.22,3.88,3298
0.3,Ideal,E,VS2,61.5,55,4.33,4.29,2.65,844
0.33,Premium,G,VS1,61.9,59,4.45,4.43,2.75,854
0.72,Ideal,G,SI2,60.8,57,5.79,5.82,3.52,2449
0.55,Ideal,H,VVS1,61.6,55,5.26,5.29,3.25,2303
0.5,Ideal,E,VS2,62,56,5.06,5.1,3.15,1559
0.34,Ideal,E,VS1,60.8,57,4.49,4.53,2.74,805
1.05,Very Good,H,VS1,63.4,57,6.48,6.45,4.1,4969
1.2,Ideal,H,VVS1,60.2,57,6.87,6.94,4.15,9604
0.74,Ideal,F,VS1,62.3,56,5.79,5.76,3.6,3170
0.42,Premium,H,VVS2,62.4,55,4.81,4.78,2.99,984
1.2,Premium,H,SI1,62.2,58,6.78,6.72,4.2,5746
0.6,Ideal,G,VVS2,61.3,56,5.43,5.46,3.34,2467
0.36,Premium,F,VS1,61.8,58,4.56,4.53,2.81,1080
1.11,Very Good,H,SI2,63.4,55,6.54,6.51,4.14,4028
0.72,Ideal,D,VS2,60.9,55,5.77,5.89,3.55,3236
1.01,Premium,F,SI1,62.3,59,6.38,6.4,3.98,4969
0.28,Very Good,E,VS1,59,60,4.26,4.32,2.53,452
0.57,Ideal,D,SI2,61.9,56,5.3,5.34,3.3,1359
0.34,Very Good,F,VS2,61.5,58.2,4.49,4.51,2.77,730
0.39,Ideal,F,VS1,62.2,56,4.7,4.63,2.9,1024
0.55,Ideal,G,VS2,62.4,56,5.25,5.23,3.27,1556
0.31,Ideal,F,VS2,62.3,55,4.3,4.33,2.69,625
1.55,Ideal,J,VS2,61.7,57,7.37,7.42,4.56,7416
0.72,Premium,E,SI1,59.5,59,5.87,5.83,3.48,2732
1,Good,D,SI1,64.2,56,6.23,6.29,4.02,5642
0.96,Good,H,SI2,56.7,62,6.51,6.39,3.66,3611
0.9,Good,F,SI2,64.2,62,6.08,6,3.88,2964
0.3,Premium,E,VS2,60,58,4.37,4.4,2.63,658
0.28,Very Good,E,VS1,58.9,58,4.27,4.32,2.53,487
1.01,Premium,I,SI2,59.6,62,6.56,6.5,3.89,3665
0.5,Premium,H,SI2,61,58,5.14,5.05,3.11,958
0.44,Very Good,E,SI1,62.2,60,4.79,4.86,3,810
0.41,Ideal,G,SI1,62.2,56,4.77,4.75,2.96,861
0.51,Very Good,E,VS2,63.6,59,4.99,5.07,3.2,1577
0.29,Very Good,D,VVS2,62.3,59,4.21,4.26,2.64,664
0.32,Ideal,E,VVS2,62,55,4.4,4.38,2.72,1080
0.3,Very Good,F,VVS1,61,57,4.33,4.36,2.65,790
0.36,Ideal,H,VVS1,62.3,56,4.57,4.54,2.84,1053
0.31,Good,G,SI1,63.1,59,4.29,4.33,2.72,462
0.53,Ideal,G,IF,62.7,56,5.23,5.13,3.25,2137
0.36,Ideal,H,SI1,61.9,55,4.57,4.59,2.83,556
1,Ideal,H,VS2,62.4,57,6.42,6.36,3.99,4172
0.31,Ideal,E,VVS2,60.9,56,4.39,4.41,2.68,979
0.32,Ideal,G,SI1,62.6,55,4.38,4.41,2.75,445
0.39,Premium,F,VS1,61.7,58,4.69,4.71,2.9,894
0.57,Ideal,G,VS1,62.1,56,5.3,5.33,3.3,1851
1.52,Very Good,G,SI1,62.4,60,7.25,7.34,4.55,11014
1.02,Ideal,E,SI2,61.6,56,6.48,6.55,3.99,4465
0.54,Very Good,F,VS2,59.5,58,5.29,5.36,3.17,1662
1,Premium,E,VS2,62.9,59,6.38,6.27,3.98,6359
0.42,Premium,G,VS2,60.1,61,4.84,4.81,2.9,1087
0.72,Ideal,G,VVS2,61,56,5.8,5.84,3.55,3295
1.21,Ideal,H,SI1,62.1,59,6.81,6.75,4.21,6573
0.51,Very Good,D,VS1,63.3,57,5.07,5.1,3.22,1882
0.77,Good,E,SI2,58.1,63,6.02,6.06,3.5,2371
1,Ideal,I,SI1,61.4,56,6.45,6.39,3.94,4200
0.5,Fair,D,SI1,64.6,61,5.05,4.95,3.23,1238
0.51,Good,E,SI1,57.4,62,5.29,5.24,3.02,1361
0.72,Ideal,D,VS2,61.8,57,5.76,5.73,3.55,3099
1.25,Premium,I,VS2,61,59,6.98,6.89,4.23,6084
0.41,Premium,D,SI2,61.9,58,4.71,4.73,2.92,683
0.43,Very Good,E,VVS2,59.3,59,4.95,4.97,2.94,1291
0.42,Ideal,D,VVS2,62.6,56,4.79,4.77,2.99,1389
0.51,Premium,F,SI2,62.8,60,5.1,5.03,3.18,1036
0.31,Ideal,E,VVS1,62.1,55,4.34,4.36,2.7,853
0.3,Premium,D,SI1,62.2,61,4.28,4.24,2.65,709
1.52,Premium,J,VS2,62,59,7.28,7.31,4.52,7758
1.05,Ideal,F,VVS2,60.5,55,6.67,6.58,4.01,10011
0.41,Ideal,G,VS2,60.9,57,4.84,4.79,2.93,1061
0.55,Very Good,G,IF,60.2,60,5.29,5.38,3.21,2314
0.38,Ideal,F,VS1,62.1,55,4.66,4.63,2.89,1131
0.62,Ideal,G,VS2,61.6,55,5.51,5.53,3.4,2321
1.01,Very Good,F,SI1,59.7,61,6.49,6.55,3.89,4899
0.3,Very Good,H,VVS1,62,59,4.26,4.29,2.65,684
0.3,Ideal,I,SI2,62,55,4.32,4.33,2.68,360
0.3,Ideal,G,VS1,61.7,54.6,4.3,4.33,2.67,618
0.43,Ideal,D,SI2,61,57,4.86,4.81,2.95,919
0.41,Very Good,J,VS1,61.3,59,4.74,4.78,2.92,647
2,Premium,H,SI2,62.1,60,8.1,8.01,5.3,11202
1.01,Very Good,G,VS2,62.9,60,6.28,6.35,3.97,5779
0.32,Ideal,G,VS1,61.7,55,4.41,4.37,2.71,828
1.02,Ideal,G,VS2,62.8,57,6.46,6.41,4.04,6169
0.37,Very Good,E,VS2,59.5,59,4.64,4.71,2.78,811
1.71,Very Good,F,VS1,61.9,61,7.61,7.67,4.73,17685
0.5,Ideal,E,VS2,60.4,56,5.15,5.21,3.13,1892
1.31,Ideal,I,VS1,61.8,55,7.03,7.05,4.35,8611
0.32,Ideal,H,VVS1,61.6,56,4.39,4.41,2.71,730
0.94,Premium,E,SI2,60.4,59,6.34,6.37,3.84,3825
0.72,Ideal,E,VS2,62.1,57,5.73,5.76,3.57,3235
0.36,Ideal,G,VVS1,60,56,4.66,4.69,2.81,892
0.8,Premium,G,SI2,59.7,62,6.02,5.98,3.58,2484
0.35,Premium,F,VS1,60.7,58,4.54,4.58,2.77,767
1.02,Premium,F,SI2,62.5,60,6.36,6.43,4,4459
1.34,Ideal,H,SI2,61.6,56,7.1,7.05,4.36,6904
0.9,Ideal,E,SI1,59.1,59,6.31,6.37,3.75,4439
0.3,Premium,H,VS1,61,58,4.31,4.28,2.62,675
1.55,Premium,H,VS1,58.4,61,7.64,7.59,4.45,9041
0.77,Premium,E,VS1,60.8,56,5.95,5.9,3.6,3260
0.41,Ideal,F,IF,61.1,58,4.82,4.84,2.95,1621
2.29,Premium,I,SI1,61.8,59,8.52,8.45,5.24,18797
0.39,Premium,D,VS2,60.2,59,4.76,4.74,2.86,1024
0.8,Ideal,F,SI1,62.8,54,5.9,5.97,3.74,2975
1.53,Good,F,VS1,60.8,61,7.31,7.39,4.47,15619
0.52,Ideal,G,VVS2,61.6,54,5.17,5.22,3.2,1958
0.55,Premium,D,VVS1,60.3,59,5.34,5.3,3.21,3006
0.3,Ideal,D,VS1,61,57,4.3,4.33,2.63,761
1.02,Ideal,H,VS2,61.8,55,6.48,6.51,4.01,6065
1.05,Ideal,G,VVS1,60.1,57,6.58,6.63,3.97,8623
1.53,Ideal,I,VS2,61.5,56,7.39,7.44,4.55,11434
0.43,Ideal,G,IF,61.6,57,4.84,4.81,2.97,1341
0.56,Ideal,G,IF,61.8,56,5.28,5.34,3.28,2442
1.01,Ideal,F,VS2,60.3,56,6.5,6.56,3.94,6672
2.01,Good,I,SI2,63.5,60,7.86,7.94,5.02,12985
1.03,Ideal,I,SI1,63.3,57,6.37,6.46,4.06,4401
0.57,Ideal,G,VS2,61.8,56,5.3,5.35,3.29,1608
1.51,Premium,G,VS2,62,57,7.38,7.33,4.56,12571
2.1,Premium,J,VS2,61.3,59,8.27,8.21,5.05,14359
0.34,Ideal,G,VS2,62,54,4.47,4.5,2.78,596
0.56,Ideal,E,VS2,62.6,57,5.26,5.29,3.3,1819
0.8,Ideal,E,VVS2,61.4,57,5.98,5.94,3.66,4493
0.43,Good,F,SI1,63.8,57,4.82,4.8,3.07,948
0.27,Very Good,G,VVS1,61,56,4.21,4.25,2.57,566
1.01,Ideal,G,VVS1,61.1,56,6.51,6.49,3.97,8647
0.3,Premium,G,SI1,59.8,57,4.37,4.32,2.6,574
0.71,Premium,G,VS2,60.9,57,5.78,5.75,3.51,2766
0.91,Premium,G,SI2,62.8,59,6.14,6.12,3.85,3047
0.74,Ideal,F,VVS2,61.5,54,5.84,5.86,3.6,3101
0.27,Ideal,F,IF,61.3,57,4.16,4.2,2.56,760
0.32,Very Good,F,VVS1,62.7,60,4.32,4.35,2.72,926
0.5,Very Good,E,VS2,61.2,63,5.14,5.09,3.13,1623
0.34,Ideal,F,VVS1,61.4,57,4.5,4.53,2.77,967
0.41,Premium,E,SI1,62.3,56,4.78,4.76,2.97,1059
0.33,Ideal,H,VVS1,62.1,55,4.46,4.5,2.78,730
0.25,Very Good,H,VVS1,60.1,62,4.08,4.11,2.46,450
0.7,Fair,D,SI2,65.5,57,5.56,5.43,3.6,1806
0.6,Premium,F,VS1,59.4,58,5.52,5.45,3.26,2142
1.01,Very Good,D,VS2,62.8,57,6.33,6.4,4,7278
1.01,Ideal,G,SI1,60.7,58,6.55,6.52,3.97,4868
2.01,Good,H,SI1,56.7,58,8.31,8.36,4.73,13929
0.32,Premium,F,VVS1,60.7,58,4.43,4.4,2.68,1294
0.46,Ideal,H,VS1,62.3,53,4.96,4.99,3.1,983
0.68,Premium,G,SI1,61.9,60,5.66,5.62,3.49,1749
1.06,Ideal,H,VS2,62.4,57,6.54,6.48,4.06,4416
0.4,Ideal,F,VS1,62.7,55,4.76,4.74,2.98,1050
1.02,Good,H,SI2,64.3,60,6.36,6.25,4.06,3713
0.37,Premium,G,SI1,62.1,60,4.61,4.54,2.84,708
0.52,Ideal,I,IF,60.2,56,5.23,5.27,3.16,1988
1.81,Premium,H,SI2,62,60,7.79,7.75,4.82,11460
1.52,Premium,I,VS2,59,59,7.53,7.46,4.42,9057
0.56,Very Good,E,VS2,61.4,61,5.28,5.31,3.25,1819
0.9,Premium,I,VS2,62.6,62,6.13,6.04,3.81,3292
2.01,Ideal,G,SI2,61.7,57,8.13,8.1,5.01,18259
0.7,Ideal,F,SI1,60.7,57,5.73,5.75,3.49,2833
2.1,Premium,I,SI1,61.5,59,8.28,8.24,5.08,15818
0.7,Ideal,G,SI2,62.6,55,5.66,5.69,3.55,2232
1.6,Premium,H,VS1,60,59,7.61,7.58,4.56,12210
0.7,Ideal,E,SI1,60.9,57,5.73,5.76,3.5,2768
1.4,Premium,H,SI1,62.4,57,7.19,7.11,4.46,8223
0.91,Ideal,H,SI1,62.4,57,6.18,6.23,3.87,3635
1.16,Ideal,D,VVS2,62,55,6.68,6.72,4.19,12989
0.9,Premium,E,SI1,62.9,58,6.16,6.11,3.86,4158
0.25,Very Good,F,VVS2,63.2,57,3.99,4.01,2.53,575
2.01,Premium,G,SI2,59,60,8.31,8.26,4.89,16733
0.35,Ideal,D,VVS1,60.6,56,4.58,4.59,2.78,1330
1.07,Premium,F,SI1,59.6,58,6.68,6.72,3.99,5561
0.44,Premium,D,VS1,60.2,59,4.93,4.91,2.96,1232
1.01,Very Good,J,SI2,63.3,53,6.35,6.31,4.01,3088
2.27,Ideal,I,SI2,63,54,8.36,8.39,5.28,15710
1.01,Premium,G,SI1,59.8,58,6.54,6.58,3.92,4719
0.53,Ideal,F,VS1,61.7,55,5.18,5.22,3.21,2046
1.17,Ideal,G,VVS2,61.7,55,6.77,6.74,4.17,9110
0.91,Good,F,VS1,63.1,59,6.14,6.19,3.89,4502
0.4,Ideal,F,VS1,61.3,56,4.76,4.73,2.91,1050
1.03,Very Good,G,VS1,61.3,56.1,6.5,6.52,3.99,7511
1,Ideal,D,SI1,60.2,57,6.54,6.48,3.92,4861
1.05,Premium,G,SI2,61.3,58,6.6,6.55,4.03,4318
0.73,Premium,I,VVS2,59.3,59,5.91,5.87,3.49,2234
0.5,Ideal,F,VVS2,62,56,5.08,5.05,3.14,2016
0.39,Very Good,F,IF,59.9,59,4.78,4.84,2.88,1183
0.3,Ideal,D,VS2,60.9,57,4.35,4.32,2.64,911
0.31,Ideal,F,VVS1,60.7,57,4.41,4.39,2.67,1140
0.96,Ideal,J,VS2,61.5,57,6.32,6.36,3.9,3326
1.01,Good,E,SI1,63.6,57,6.27,6.3,4,5251
1.71,Premium,G,SI1,60.6,58,7.79,7.75,4.71,13666
0.83,Very Good,G,SI1,62.3,58,5.97,6.01,3.73,3171
0.42,Ideal,I,VVS1,60.5,57,4.84,4.88,2.94,865
0.51,Premium,G,VS1,62.9,58,5.1,5.05,3.19,1781
0.32,Ideal,G,VS2,61.8,55,4.42,4.41,2.73,720
0.42,Very Good,F,SI1,62.9,57,4.73,4.77,2.99,773
0.9,Ideal,D,VS1,61.9,59,6.14,6.17,3.81,7393
0.32,Ideal,F,IF,60.9,57,4.41,4.43,2.69,943
0.75,Premium,I,SI2,61.1,57,5.88,5.84,3.58,2070
0.35,Fair,D,VVS2,53.2,62,4.87,4.8,2.57,1011
0.85,Good,J,VS1,63.6,57,6.01,5.94,3.8,2372
0.41,Ideal,G,SI1,61.7,54,4.78,4.81,2.96,688
0.54,Good,D,VS1,63.2,56,5.21,5.23,3.3,1939
0.75,Ideal,I,SI1,61.5,58,5.82,5.86,3.59,2383
0.91,Fair,D,SI1,64.7,61,6.06,5.99,3.9,3730
0.33,Ideal,E,VS2,62.8,56,4.45,4.41,2.78,928
1.01,Very Good,E,SI2,63.3,58,6.36,6.3,4.01,4244
0.27,Ideal,H,VVS2,62.2,56,4.15,4.18,2.59,527
1.54,Premium,H,IF,62.5,58,7.33,7.38,4.6,12196
0.26,Very Good,H,VVS2,63.3,58,4.08,4.04,2.57,600
0.8,Very Good,F,SI1,63.5,58,5.89,5.85,3.73,3082
0.29,Ideal,G,IF,61.3,55,4.25,4.28,2.61,673
1.01,Good,F,SI2,63.6,59,6.37,6.34,4.04,4197
0.3,Ideal,G,VVS1,60.6,57,4.36,4.38,2.65,734
0.52,Ideal,H,SI1,61.7,55,5.17,5.21,3.2,1245
0.96,Good,D,SI2,64,62,6.16,6.13,3.93,3419
0.3,Good,H,VVS1,63.1,54,4.28,4.34,2.72,638
0.51,Good,G,VS2,63.9,56,5.1,5.07,3.25,1443
0.25,Ideal,E,VVS2,61.6,57,4.1,4.08,2.52,740
0.56,Ideal,D,VS1,62.5,56,5.26,5.3,3.3,2292
0.39,Good,F,SI1,63.3,54,4.62,4.67,2.94,718
1.01,Very Good,I,VS2,60.9,59,6.42,6.45,3.92,5067
1.07,Ideal,F,SI2,61.9,55,6.53,6.58,4.06,4374
1.32,Very Good,H,SI1,62.3,57,7.04,6.99,4.37,7270
2.04,Good,I,SI1,57.7,64,8.39,8.31,4.82,11820
2.22,Ideal,G,SI2,60.9,57,8.47,8.42,5.14,15584
0.3,Ideal,J,VS1,62,57,4.28,4.3,2.66,411
0.79,Good,F,VS1,57.7,58,6.06,6.14,3.52,3436
0.41,Ideal,E,VVS2,62.5,57,4.76,4.71,2.96,1082
2.19,Premium,I,SI2,62.5,58,8.31,8.26,5.18,15169
1.64,Very Good,J,SI2,62,59,7.47,7.52,4.65,7750
0.3,Ideal,F,VVS1,61.8,57,4.3,4.34,2.67,814
0.46,Ideal,I,IF,62.2,55,4.94,4.97,3.08,1192
2.01,Ideal,I,SI1,62.4,54,8.04,7.96,5,12617
0.9,Ideal,D,SI1,61.2,55,6.25,6.21,3.81,5226
1.03,Very Good,I,SI1,63,55,6.37,6.42,4.03,4848
1.01,Good,E,VS2,56.7,61,6.71,6.66,3.79,6606
0.4,Premium,D,SI2,59.9,60,4.78,4.74,2.85,855
0.33,Ideal,G,VVS2,62.3,56,4.43,4.47,2.77,713
0.24,Ideal,G,IF,61.7,56,3.99,4.01,2.47,559
0.5,Ideal,E,SI1,61.5,57,5.08,5.1,3.13,1700
0.3,Ideal,D,SI2,60.2,56,4.37,4.4,2.64,447
0.54,Very Good,E,VS2,60.7,56,5.29,5.32,3.22,1637
0.93,Premium,D,SI2,62,56,6.27,6.22,3.87,4692
0.31,Ideal,G,VS1,61.5,54,4.39,4.43,2.71,658
1.21,Premium,J,VS2,61.9,59,6.84,6.77,4.21,5096
0.33,Ideal,J,VS1,62.1,55,4.44,4.41,2.75,557
0.51,Premium,G,VS1,62.3,59,5.06,5.12,3.17,1656
0.34,Very Good,G,VVS2,61.4,59,4.47,4.52,2.76,775
1.16,Premium,F,SI2,61.2,61,6.77,6.74,4.14,4820
0.3,Ideal,F,VS2,61.8,56,4.3,4.31,2.66,605
1.03,Fair,I,SI1,57.4,61,6.67,6.71,3.84,3892
